date,county,state,fips,cases cumulative,deaths cumulative,Recovered ,Cumulative recovered
4/21/2020,Seneca,Ohio,39147,11,1,,
4/22/2020,Seneca,Ohio,39147,11,1,,
4/23/2020,Seneca,Ohio,39147,11,1,,
4/24/2020,Seneca,Ohio,39147,12,1,,
4/25/2020,Seneca,Ohio,39147,12,1,,
4/26/2020,Seneca,Ohio,39147,13,1,,
4/27/2020,Seneca,Ohio,39147,14,1,,
4/28/2020,Seneca,Ohio,39147,14,1,,
4/29/2020,Seneca,Ohio,39147,14,1,,
4/30/2020,Seneca,Ohio,39147,14,1,,
5/1/2020,Seneca,Ohio,39147,14,1,,
5/2/2020,Seneca,Ohio,39147,14,1,,
5/3/2020,Seneca,Ohio,39147,14,1,,
5/4/2020,Seneca,Ohio,39147,14,1,,
5/5/2020,Seneca,Ohio,39147,14,1,,
5/6/2020,Seneca,Ohio,39147,14,1,,
5/7/2020,Seneca,Ohio,39147,14,1,,
5/8/2020,Seneca,Ohio,39147,14,1,,
5/9/2020,Seneca,Ohio,39147,14,1,,
5/10/2020,Seneca,Ohio,39147,14,1,,
5/11/2020,Seneca,Ohio,39147,14,1,,
5/12/2020,Seneca,Ohio,39147,14,1,,
5/13/2020,Seneca,Ohio,39147,14,1,,
5/14/2020,Seneca,Ohio,39147,15,1,,
5/15/2020,Seneca,Ohio,39147,15,2,,
5/16/2020,Seneca,Ohio,39147,15,2,,
5/17/2020,Seneca,Ohio,39147,15,2,,
5/18/2020,Seneca,Ohio,39147,15,2,,
5/19/2020,Seneca,Ohio,39147,15,2,,
5/20/2020,Seneca,Ohio,39147,16,2,,
5/21/2020,Seneca,Ohio,39147,16,2,,
5/22/2020,Seneca,Ohio,39147,16,2,,
5/23/2020,Seneca,Ohio,39147,17,2,,
5/24/2020,Seneca,Ohio,39147,18,2,,
5/25/2020,Seneca,Ohio,39147,19,2,,
5/26/2020,Seneca,Ohio,39147,19,2,,
5/27/2020,Seneca,Ohio,39147,19,2,,
5/28/2020,Seneca,Ohio,39147,20,2,,
5/29/2020,Seneca,Ohio,39147,20,2,,
5/30/2020,Seneca,Ohio,39147,20,2,,
5/31/2020,Seneca,Ohio,39147,20,2,,
6/1/2020,Seneca,Ohio,39147,20,2,,
6/2/2020,Seneca,Ohio,39147,21,2,,
6/3/2020,Seneca,Ohio,39147,24,2,,
6/4/2020,Seneca,Ohio,39147,26,2,,
6/5/2020,Seneca,Ohio,39147,26,2,,
6/6/2020,Seneca,Ohio,39147,27,2,,
6/7/2020,Seneca,Ohio,39147,27,2,,
6/8/2020,Seneca,Ohio,39147,27,2,,
6/9/2020,Seneca,Ohio,39147,28,2,,
6/10/2020,Seneca,Ohio,39147,28,2,,
6/11/2020,Seneca,Ohio,39147,29,2,,
6/12/2020,Seneca,Ohio,39147,29,2,,
6/13/2020,Seneca,Ohio,39147,29,2,,
6/14/2020,Seneca,Ohio,39147,29,2,,
6/15/2020,Seneca,Ohio,39147,29,2,,
6/16/2020,Seneca,Ohio,39147,29,2,,
6/17/2020,Seneca,Ohio,39147,30,2,,
6/18/2020,Seneca,Ohio,39147,30,2,,
6/19/2020,Seneca,Ohio,39147,30,2,,
6/20/2020,Seneca,Ohio,39147,31,2,,
6/21/2020,Seneca,Ohio,39147,31,2,,
6/22/2020,Seneca,Ohio,39147,31,2,,
6/23/2020,Seneca,Ohio,39147,32,2,,
6/24/2020,Seneca,Ohio,39147,31,2,,
6/25/2020,Seneca,Ohio,39147,31,2,,
6/26/2020,Seneca,Ohio,39147,31,2,,
6/27/2020,Seneca,Ohio,39147,31,2,,
3/27/2020,Shelby,Ohio,39149,1,0,,
3/28/2020,Shelby,Ohio,39149,3,0,,
3/29/2020,Shelby,Ohio,39149,3,0,,
3/30/2020,Shelby,Ohio,39149,4,0,,
3/31/2020,Shelby,Ohio,39149,5,0,,
4/1/2020,Shelby,Ohio,39149,6,0,,
4/2/2020,Shelby,Ohio,39149,6,0,,
4/3/2020,Shelby,Ohio,39149,7,0,,
4/4/2020,Shelby,Ohio,39149,10,0,,
4/5/2020,Shelby,Ohio,39149,12,0,,
4/6/2020,Shelby,Ohio,39149,17,0,,
4/7/2020,Shelby,Ohio,39149,18,0,,
4/8/2020,Shelby,Ohio,39149,19,0,,
4/9/2020,Shelby,Ohio,39149,21,0,,
4/10/2020,Shelby,Ohio,39149,24,0,,
4/11/2020,Shelby,Ohio,39149,25,0,,
4/12/2020,Shelby,Ohio,39149,27,0,,
4/13/2020,Shelby,Ohio,39149,27,0,,
4/14/2020,Shelby,Ohio,39149,27,0,,
4/15/2020,Shelby,Ohio,39149,27,0,,
4/16/2020,Shelby,Ohio,39149,28,0,,
4/17/2020,Shelby,Ohio,39149,28,0,,
4/18/2020,Shelby,Ohio,39149,28,0,,
4/19/2020,Shelby,Ohio,39149,29,0,,
4/20/2020,Shelby,Ohio,39149,28,0,,
4/21/2020,Shelby,Ohio,39149,28,0,,
4/22/2020,Shelby,Ohio,39149,30,0,,
4/23/2020,Shelby,Ohio,39149,30,0,,
4/24/2020,Shelby,Ohio,39149,30,0,,
4/25/2020,Shelby,Ohio,39149,30,1,,
4/26/2020,Shelby,Ohio,39149,30,1,,
4/27/2020,Shelby,Ohio,39149,30,1,,
4/28/2020,Shelby,Ohio,39149,30,1,,
4/29/2020,Shelby,Ohio,39149,30,1,,
4/30/2020,Shelby,Ohio,39149,30,1,,
5/1/2020,Shelby,Ohio,39149,30,1,,
5/2/2020,Shelby,Ohio,39149,30,1,,
5/3/2020,Shelby,Ohio,39149,30,1,,
5/4/2020,Shelby,Ohio,39149,30,1,,
5/5/2020,Shelby,Ohio,39149,30,1,,
5/6/2020,Shelby,Ohio,39149,30,1,,
5/7/2020,Shelby,Ohio,39149,31,1,,
5/8/2020,Shelby,Ohio,39149,31,1,,
5/9/2020,Shelby,Ohio,39149,31,1,,
5/10/2020,Shelby,Ohio,39149,31,1,,
5/11/2020,Shelby,Ohio,39149,32,1,,
5/12/2020,Shelby,Ohio,39149,33,1,,
5/13/2020,Shelby,Ohio,39149,33,1,,
5/14/2020,Shelby,Ohio,39149,34,1,,
5/15/2020,Shelby,Ohio,39149,35,1,,
5/16/2020,Shelby,Ohio,39149,34,1,,
5/17/2020,Shelby,Ohio,39149,34,1,,
5/18/2020,Shelby,Ohio,39149,34,1,,
5/19/2020,Shelby,Ohio,39149,34,2,,
5/20/2020,Shelby,Ohio,39149,35,2,,
5/21/2020,Shelby,Ohio,39149,35,2,,
5/22/2020,Shelby,Ohio,39149,36,2,,
5/23/2020,Shelby,Ohio,39149,37,2,,
5/24/2020,Shelby,Ohio,39149,40,2,,
5/25/2020,Shelby,Ohio,39149,41,2,,
5/26/2020,Shelby,Ohio,39149,40,2,,
5/27/2020,Shelby,Ohio,39149,40,2,,
5/28/2020,Shelby,Ohio,39149,40,3,,
5/29/2020,Shelby,Ohio,39149,40,3,,
5/30/2020,Shelby,Ohio,39149,41,3,,
5/31/2020,Shelby,Ohio,39149,43,3,,
6/1/2020,Shelby,Ohio,39149,43,3,,
6/2/2020,Shelby,Ohio,39149,43,3,,
6/3/2020,Shelby,Ohio,39149,46,3,,
6/4/2020,Shelby,Ohio,39149,46,3,,
6/5/2020,Shelby,Ohio,39149,47,3,,
6/6/2020,Shelby,Ohio,39149,47,3,,
6/7/2020,Shelby,Ohio,39149,49,3,,
6/8/2020,Shelby,Ohio,39149,49,3,,
6/9/2020,Shelby,Ohio,39149,49,3,,
6/10/2020,Shelby,Ohio,39149,49,3,,
6/11/2020,Shelby,Ohio,39149,49,3,,
6/12/2020,Shelby,Ohio,39149,49,3,,
6/13/2020,Shelby,Ohio,39149,49,3,,
6/14/2020,Shelby,Ohio,39149,49,3,,
6/15/2020,Shelby,Ohio,39149,49,3,,
6/16/2020,Shelby,Ohio,39149,49,3,,
6/17/2020,Shelby,Ohio,39149,50,3,,
6/18/2020,Shelby,Ohio,39149,50,3,,
6/19/2020,Shelby,Ohio,39149,51,3,,
6/20/2020,Shelby,Ohio,39149,51,3,,
6/21/2020,Shelby,Ohio,39149,51,3,,
6/22/2020,Shelby,Ohio,39149,52,3,,
6/23/2020,Shelby,Ohio,39149,52,4,,
6/24/2020,Shelby,Ohio,39149,52,4,,
6/25/2020,Shelby,Ohio,39149,55,4,,
6/26/2020,Shelby,Ohio,39149,55,4,,
6/27/2020,Shelby,Ohio,39149,55,4,,
3/11/2020,Stark,Ohio,39151,1,0,,
3/12/2020,Stark,Ohio,39151,1,0,,
3/13/2020,Stark,Ohio,39151,1,0,,
3/14/2020,Stark,Ohio,39151,2,0,,
3/15/2020,Stark,Ohio,39151,3,0,,
3/16/2020,Stark,Ohio,39151,3,0,,
3/17/2020,Stark,Ohio,39151,3,0,,
3/18/2020,Stark,Ohio,39151,3,0,,
3/19/2020,Stark,Ohio,39151,5,0,,
3/20/2020,Stark,Ohio,39151,6,0,,
3/21/2020,Stark,Ohio,39151,8,0,,
3/22/2020,Stark,Ohio,39151,10,0,,
3/23/2020,Stark,Ohio,39151,13,1,,
3/24/2020,Stark,Ohio,39151,13,1,,
3/25/2020,Stark,Ohio,39151,13,2,,
3/26/2020,Stark,Ohio,39151,16,2,,
3/27/2020,Stark,Ohio,39151,22,2,,
3/28/2020,Stark,Ohio,39151,25,2,,
3/29/2020,Stark,Ohio,39151,29,2,,
3/30/2020,Stark,Ohio,39151,44,2,,
3/31/2020,Stark,Ohio,39151,45,3,,
4/1/2020,Stark,Ohio,39151,52,3,,
4/2/2020,Stark,Ohio,39151,67,3,,
4/3/2020,Stark,Ohio,39151,79,4,,
4/4/2020,Stark,Ohio,39151,92,5,,
4/5/2020,Stark,Ohio,39151,95,5,,
4/6/2020,Stark,Ohio,39151,109,7,,
4/7/2020,Stark,Ohio,39151,110,7,,
4/8/2020,Stark,Ohio,39151,114,7,,
4/9/2020,Stark,Ohio,39151,120,8,,
4/10/2020,Stark,Ohio,39151,125,11,,
4/11/2020,Stark,Ohio,39151,133,11,,
4/12/2020,Stark,Ohio,39151,154,11,,
4/13/2020,Stark,Ohio,39151,167,12,,
4/14/2020,Stark,Ohio,39151,171,17,,
4/15/2020,Stark,Ohio,39151,176,17,,
4/16/2020,Stark,Ohio,39151,204,21,,
4/17/2020,Stark,Ohio,39151,210,22,,
4/18/2020,Stark,Ohio,39151,221,23,,
4/19/2020,Stark,Ohio,39151,224,24,,
4/20/2020,Stark,Ohio,39151,237,25,,
4/21/2020,Stark,Ohio,39151,251,28,,
4/22/2020,Stark,Ohio,39151,266,28,,
4/23/2020,Stark,Ohio,39151,290,30,,
4/24/2020,Stark,Ohio,39151,294,34,,
4/25/2020,Stark,Ohio,39151,303,34,,
4/26/2020,Stark,Ohio,39151,310,34,,
4/27/2020,Stark,Ohio,39151,312,35,,
4/28/2020,Stark,Ohio,39151,324,36,,
4/29/2020,Stark,Ohio,39151,333,39,,
4/30/2020,Stark,Ohio,39151,347,50,,
5/1/2020,Stark,Ohio,39151,363,51,,
5/2/2020,Stark,Ohio,39151,379,52,,
5/3/2020,Stark,Ohio,39151,398,53,,
5/4/2020,Stark,Ohio,39151,405,53,,
5/5/2020,Stark,Ohio,39151,414,57,,
5/6/2020,Stark,Ohio,39151,427,59,,
5/7/2020,Stark,Ohio,39151,450,60,,
5/8/2020,Stark,Ohio,39151,464,62,,
5/9/2020,Stark,Ohio,39151,479,67,,
5/10/2020,Stark,Ohio,39151,500,67,,
5/11/2020,Stark,Ohio,39151,511,67,,
5/12/2020,Stark,Ohio,39151,515,68,,
5/13/2020,Stark,Ohio,39151,526,68,,
5/14/2020,Stark,Ohio,39151,538,69,,
5/15/2020,Stark,Ohio,39151,548,70,,
5/16/2020,Stark,Ohio,39151,553,74,,
5/17/2020,Stark,Ohio,39151,558,74,,
5/18/2020,Stark,Ohio,39151,595,77,,
5/19/2020,Stark,Ohio,39151,610,79,,
5/20/2020,Stark,Ohio,39151,620,79,,
5/21/2020,Stark,Ohio,39151,642,79,,
5/22/2020,Stark,Ohio,39151,655,80,,
5/23/2020,Stark,Ohio,39151,670,89,,
5/24/2020,Stark,Ohio,39151,682,89,,
5/25/2020,Stark,Ohio,39151,685,89,,
5/26/2020,Stark,Ohio,39151,697,90,,
5/27/2020,Stark,Ohio,39151,700,91,,
5/28/2020,Stark,Ohio,39151,705,91,,
5/29/2020,Stark,Ohio,39151,716,91,,
5/30/2020,Stark,Ohio,39151,723,91,,
5/31/2020,Stark,Ohio,39151,727,91,,
6/1/2020,Stark,Ohio,39151,736,92,,
6/2/2020,Stark,Ohio,39151,743,98,,
6/3/2020,Stark,Ohio,39151,752,99,,
6/4/2020,Stark,Ohio,39151,782,101,,
6/5/2020,Stark,Ohio,39151,803,102,,
6/6/2020,Stark,Ohio,39151,813,102,,
6/7/2020,Stark,Ohio,39151,817,102,,
6/8/2020,Stark,Ohio,39151,821,102,,
6/9/2020,Stark,Ohio,39151,827,103,,
6/10/2020,Stark,Ohio,39151,839,105,,
6/11/2020,Stark,Ohio,39151,845,105,,
6/12/2020,Stark,Ohio,39151,847,105,,
6/13/2020,Stark,Ohio,39151,855,105,,
6/14/2020,Stark,Ohio,39151,863,105,,
6/15/2020,Stark,Ohio,39151,870,105,,
6/16/2020,Stark,Ohio,39151,881,105,,
6/17/2020,Stark,Ohio,39151,891,105,,
6/18/2020,Stark,Ohio,39151,908,105,,
6/19/2020,Stark,Ohio,39151,918,105,,
6/20/2020,Stark,Ohio,39151,927,105,,
6/21/2020,Stark,Ohio,39151,942,105,,
6/22/2020,Stark,Ohio,39151,957,105,,
6/23/2020,Stark,Ohio,39151,960,106,,
6/24/2020,Stark,Ohio,39151,963,107,,
6/25/2020,Stark,Ohio,39151,977,107,,
6/26/2020,Stark,Ohio,39151,990,111,,
6/27/2020,Stark,Ohio,39151,1008,111,,
3/14/2020,Summit,Ohio,39153,2,0,,
3/15/2020,Summit,Ohio,39153,2,0,,
3/16/2020,Summit,Ohio,39153,2,0,,
3/17/2020,Summit,Ohio,39153,4,0,,
3/18/2020,Summit,Ohio,39153,4,0,,
3/19/2020,Summit,Ohio,39153,6,0,,
3/20/2020,Summit,Ohio,39153,10,0,,
3/21/2020,Summit,Ohio,39153,15,0,,
3/22/2020,Summit,Ohio,39153,23,0,,
3/23/2020,Summit,Ohio,39153,28,0,,
3/24/2020,Summit,Ohio,39153,36,0,,
3/25/2020,Summit,Ohio,39153,43,0,,
3/26/2020,Summit,Ohio,39153,50,0,,
3/27/2020,Summit,Ohio,39153,65,3,,
3/28/2020,Summit,Ohio,39153,79,4,,
3/29/2020,Summit,Ohio,39153,99,5,,
3/30/2020,Summit,Ohio,39153,118,5,,
3/31/2020,Summit,Ohio,39153,131,5,,
4/1/2020,Summit,Ohio,39153,144,7,,
4/2/2020,Summit,Ohio,39153,155,7,,
4/3/2020,Summit,Ohio,39153,165,7,,
4/4/2020,Summit,Ohio,39153,184,7,,
4/5/2020,Summit,Ohio,39153,184,9,,
4/6/2020,Summit,Ohio,39153,189,10,,
4/7/2020,Summit,Ohio,39153,199,12,,
4/8/2020,Summit,Ohio,39153,211,12,,
4/9/2020,Summit,Ohio,39153,221,12,,
4/10/2020,Summit,Ohio,39153,235,13,,
4/11/2020,Summit,Ohio,39153,243,14,,
4/12/2020,Summit,Ohio,39153,257,14,,
4/13/2020,Summit,Ohio,39153,262,15,,
4/14/2020,Summit,Ohio,39153,273,15,,
4/15/2020,Summit,Ohio,39153,294,15,,
4/16/2020,Summit,Ohio,39153,310,16,,
4/17/2020,Summit,Ohio,39153,323,17,,
4/18/2020,Summit,Ohio,39153,340,20,,
4/19/2020,Summit,Ohio,39153,350,21,,
4/20/2020,Summit,Ohio,39153,370,24,,
4/21/2020,Summit,Ohio,39153,385,28,,
4/22/2020,Summit,Ohio,39153,415,30,,
4/23/2020,Summit,Ohio,39153,447,32,,
4/24/2020,Summit,Ohio,39153,460,35,,
4/25/2020,Summit,Ohio,39153,475,35,,
4/26/2020,Summit,Ohio,39153,485,38,,
4/27/2020,Summit,Ohio,39153,500,39,,
4/28/2020,Summit,Ohio,39153,542,43,,
4/29/2020,Summit,Ohio,39153,584,49,,
4/30/2020,Summit,Ohio,39153,608,49,,
5/1/2020,Summit,Ohio,39153,639,49,,
5/2/2020,Summit,Ohio,39153,679,57,,
5/3/2020,Summit,Ohio,39153,701,58,,
5/4/2020,Summit,Ohio,39153,716,58,,
5/5/2020,Summit,Ohio,39153,751,66,,
5/6/2020,Summit,Ohio,39153,787,70,,
5/7/2020,Summit,Ohio,39153,831,73,,
5/8/2020,Summit,Ohio,39153,867,74,,
5/9/2020,Summit,Ohio,39153,880,78,,
5/10/2020,Summit,Ohio,39153,892,78,,
5/11/2020,Summit,Ohio,39153,915,78,,
5/12/2020,Summit,Ohio,39153,930,86,,
5/13/2020,Summit,Ohio,39153,946,88,,
5/14/2020,Summit,Ohio,39153,976,101,,
5/15/2020,Summit,Ohio,39153,989,104,,
5/16/2020,Summit,Ohio,39153,995,110,,
5/17/2020,Summit,Ohio,39153,1004,110,,
5/18/2020,Summit,Ohio,39153,1028,112,,
5/19/2020,Summit,Ohio,39153,1042,113,,
5/20/2020,Summit,Ohio,39153,1077,131,,
5/21/2020,Summit,Ohio,39153,1141,139,,
5/22/2020,Summit,Ohio,39153,1183,148,,
5/23/2020,Summit,Ohio,39153,1204,159,,
5/24/2020,Summit,Ohio,39153,1220,159,,
5/25/2020,Summit,Ohio,39153,1236,159,,
5/26/2020,Summit,Ohio,39153,1277,159,,
5/27/2020,Summit,Ohio,39153,1315,160,,
5/28/2020,Summit,Ohio,39153,1335,172,,
5/29/2020,Summit,Ohio,39153,1380,172,,
5/30/2020,Summit,Ohio,39153,1390,172,,
5/31/2020,Summit,Ohio,39153,1420,173,,
6/1/2020,Summit,Ohio,39153,1453,176,,
6/2/2020,Summit,Ohio,39153,1475,180,,
6/3/2020,Summit,Ohio,39153,1487,181,,
6/4/2020,Summit,Ohio,39153,1505,181,,
6/5/2020,Summit,Ohio,39153,1529,181,,
6/6/2020,Summit,Ohio,39153,1540,183,,
6/7/2020,Summit,Ohio,39153,1548,183,,
6/8/2020,Summit,Ohio,39153,1571,184,,
6/9/2020,Summit,Ohio,39153,1592,185,,
6/10/2020,Summit,Ohio,39153,1621,187,,
6/11/2020,Summit,Ohio,39153,1623,188,,
6/12/2020,Summit,Ohio,39153,1638,190,,
6/13/2020,Summit,Ohio,39153,1655,192,,
6/14/2020,Summit,Ohio,39153,1666,192,,
6/15/2020,Summit,Ohio,39153,1675,194,,
6/16/2020,Summit,Ohio,39153,1706,196,,
6/17/2020,Summit,Ohio,39153,1712,195,,
6/18/2020,Summit,Ohio,39153,1722,196,,
6/19/2020,Summit,Ohio,39153,1735,199,,
6/20/2020,Summit,Ohio,39153,1743,201,,
6/21/2020,Summit,Ohio,39153,1756,201,,
6/22/2020,Summit,Ohio,39153,1780,202,,
6/23/2020,Summit,Ohio,39153,1796,202,,
6/24/2020,Summit,Ohio,39153,1809,202,,
6/25/2020,Summit,Ohio,39153,1839,202,,
6/26/2020,Summit,Ohio,39153,1863,202,,
6/27/2020,Summit,Ohio,39153,1884,202,,
3/12/2020,Trumbull,Ohio,39155,1,0,,
3/13/2020,Trumbull,Ohio,39155,1,0,,
3/14/2020,Trumbull,Ohio,39155,2,0,,
3/15/2020,Trumbull,Ohio,39155,2,0,,
3/16/2020,Trumbull,Ohio,39155,2,0,,
3/17/2020,Trumbull,Ohio,39155,2,0,,
3/18/2020,Trumbull,Ohio,39155,2,0,,
3/19/2020,Trumbull,Ohio,39155,2,0,,
3/20/2020,Trumbull,Ohio,39155,3,0,,
3/21/2020,Trumbull,Ohio,39155,3,0,,
3/22/2020,Trumbull,Ohio,39155,3,0,,
3/23/2020,Trumbull,Ohio,39155,3,0,,
3/24/2020,Trumbull,Ohio,39155,4,0,,
3/25/2020,Trumbull,Ohio,39155,9,0,,
3/26/2020,Trumbull,Ohio,39155,12,1,,
3/27/2020,Trumbull,Ohio,39155,17,1,,
3/28/2020,Trumbull,Ohio,39155,27,2,,
3/29/2020,Trumbull,Ohio,39155,36,2,,
3/30/2020,Trumbull,Ohio,39155,42,2,,
3/31/2020,Trumbull,Ohio,39155,50,2,,
4/1/2020,Trumbull,Ohio,39155,58,3,,
4/2/2020,Trumbull,Ohio,39155,63,6,,
4/3/2020,Trumbull,Ohio,39155,72,7,,
4/4/2020,Trumbull,Ohio,39155,90,6,,
4/5/2020,Trumbull,Ohio,39155,89,7,,
4/6/2020,Trumbull,Ohio,39155,102,8,,
4/7/2020,Trumbull,Ohio,39155,110,8,,
4/8/2020,Trumbull,Ohio,39155,126,8,,
4/9/2020,Trumbull,Ohio,39155,132,8,,
4/10/2020,Trumbull,Ohio,39155,149,8,,
4/11/2020,Trumbull,Ohio,39155,155,8,,
4/12/2020,Trumbull,Ohio,39155,168,8,,
4/13/2020,Trumbull,Ohio,39155,174,10,,
4/14/2020,Trumbull,Ohio,39155,187,13,,
4/15/2020,Trumbull,Ohio,39155,199,13,,
4/16/2020,Trumbull,Ohio,39155,203,14,,
4/17/2020,Trumbull,Ohio,39155,213,15,,
4/18/2020,Trumbull,Ohio,39155,231,16,,
4/19/2020,Trumbull,Ohio,39155,237,19,,
4/20/2020,Trumbull,Ohio,39155,249,20,,
4/21/2020,Trumbull,Ohio,39155,257,21,,
4/22/2020,Trumbull,Ohio,39155,261,21,,
4/23/2020,Trumbull,Ohio,39155,272,22,,
4/24/2020,Trumbull,Ohio,39155,278,23,,
4/25/2020,Trumbull,Ohio,39155,287,23,,
4/26/2020,Trumbull,Ohio,39155,293,24,,
4/27/2020,Trumbull,Ohio,39155,295,27,,
4/28/2020,Trumbull,Ohio,39155,299,27,,
4/29/2020,Trumbull,Ohio,39155,305,30,,
4/30/2020,Trumbull,Ohio,39155,308,31,,
5/1/2020,Trumbull,Ohio,39155,318,31,,
5/2/2020,Trumbull,Ohio,39155,324,31,,
5/3/2020,Trumbull,Ohio,39155,331,31,,
5/4/2020,Trumbull,Ohio,39155,347,31,,
5/5/2020,Trumbull,Ohio,39155,356,35,,
5/6/2020,Trumbull,Ohio,39155,363,34,,
5/7/2020,Trumbull,Ohio,39155,371,35,,
5/8/2020,Trumbull,Ohio,39155,392,36,,
5/9/2020,Trumbull,Ohio,39155,404,35,,
5/10/2020,Trumbull,Ohio,39155,406,35,,
5/11/2020,Trumbull,Ohio,39155,408,35,,
5/12/2020,Trumbull,Ohio,39155,413,36,,
5/13/2020,Trumbull,Ohio,39155,420,36,,
5/14/2020,Trumbull,Ohio,39155,432,36,,
5/15/2020,Trumbull,Ohio,39155,440,38,,
5/16/2020,Trumbull,Ohio,39155,447,38,,
5/17/2020,Trumbull,Ohio,39155,450,38,,
5/18/2020,Trumbull,Ohio,39155,461,39,,
5/19/2020,Trumbull,Ohio,39155,469,39,,
5/20/2020,Trumbull,Ohio,39155,478,39,,
5/21/2020,Trumbull,Ohio,39155,499,40,,
5/22/2020,Trumbull,Ohio,39155,507,40,,
5/23/2020,Trumbull,Ohio,39155,514,42,,
5/24/2020,Trumbull,Ohio,39155,525,42,,
5/25/2020,Trumbull,Ohio,39155,529,42,,
5/26/2020,Trumbull,Ohio,39155,540,45,,
5/27/2020,Trumbull,Ohio,39155,544,47,,
5/28/2020,Trumbull,Ohio,39155,551,47,,
5/29/2020,Trumbull,Ohio,39155,562,48,,
5/30/2020,Trumbull,Ohio,39155,569,48,,
5/31/2020,Trumbull,Ohio,39155,573,48,,
6/1/2020,Trumbull,Ohio,39155,582,50,,
6/2/2020,Trumbull,Ohio,39155,584,50,,
6/3/2020,Trumbull,Ohio,39155,584,51,,
6/4/2020,Trumbull,Ohio,39155,594,51,,
6/5/2020,Trumbull,Ohio,39155,600,52,,
6/6/2020,Trumbull,Ohio,39155,607,53,,
6/7/2020,Trumbull,Ohio,39155,612,53,,
6/8/2020,Trumbull,Ohio,39155,616,53,,
6/9/2020,Trumbull,Ohio,39155,618,53,,
6/10/2020,Trumbull,Ohio,39155,620,53,,
6/11/2020,Trumbull,Ohio,39155,625,53,,
6/12/2020,Trumbull,Ohio,39155,642,53,,
6/13/2020,Trumbull,Ohio,39155,652,54,,
6/14/2020,Trumbull,Ohio,39155,656,54,,
6/15/2020,Trumbull,Ohio,39155,658,54,,
6/16/2020,Trumbull,Ohio,39155,665,54,,
6/17/2020,Trumbull,Ohio,39155,675,54,,
6/18/2020,Trumbull,Ohio,39155,682,54,,
6/19/2020,Trumbull,Ohio,39155,693,55,,
6/20/2020,Trumbull,Ohio,39155,698,55,,
6/21/2020,Trumbull,Ohio,39155,711,55,,
6/22/2020,Trumbull,Ohio,39155,726,55,,
6/23/2020,Trumbull,Ohio,39155,742,56,,
6/24/2020,Trumbull,Ohio,39155,756,56,,
6/25/2020,Trumbull,Ohio,39155,771,57,,
6/26/2020,Trumbull,Ohio,39155,788,57,,
6/27/2020,Trumbull,Ohio,39155,800,58,,
3/14/2020,Tuscarawas,Ohio,39157,1,0,,
3/15/2020,Tuscarawas,Ohio,39157,1,0,,
3/16/2020,Tuscarawas,Ohio,39157,1,0,,
3/17/2020,Tuscarawas,Ohio,39157,1,0,,
3/18/2020,Tuscarawas,Ohio,39157,1,0,,
3/19/2020,Tuscarawas,Ohio,39157,1,0,,
3/20/2020,Tuscarawas,Ohio,39157,1,0,,
3/21/2020,Tuscarawas,Ohio,39157,1,0,,
3/22/2020,Tuscarawas,Ohio,39157,2,0,,
3/23/2020,Tuscarawas,Ohio,39157,2,0,,
3/24/2020,Tuscarawas,Ohio,39157,3,0,,
3/25/2020,Tuscarawas,Ohio,39157,3,0,,
3/26/2020,Tuscarawas,Ohio,39157,3,0,,
3/27/2020,Tuscarawas,Ohio,39157,3,0,,
3/28/2020,Tuscarawas,Ohio,39157,5,0,,
3/29/2020,Tuscarawas,Ohio,39157,5,0,,
3/30/2020,Tuscarawas,Ohio,39157,7,0,,
3/31/2020,Tuscarawas,Ohio,39157,9,0,,
4/1/2020,Tuscarawas,Ohio,39157,14,0,,
4/2/2020,Tuscarawas,Ohio,39157,16,0,,
4/3/2020,Tuscarawas,Ohio,39157,17,0,,
4/4/2020,Tuscarawas,Ohio,39157,19,0,,
4/5/2020,Tuscarawas,Ohio,39157,20,0,,
4/6/2020,Tuscarawas,Ohio,39157,23,0,,
4/7/2020,Tuscarawas,Ohio,39157,23,0,,
4/8/2020,Tuscarawas,Ohio,39157,26,0,,
4/9/2020,Tuscarawas,Ohio,39157,26,0,,
4/10/2020,Tuscarawas,Ohio,39157,26,0,,
4/11/2020,Tuscarawas,Ohio,39157,26,0,,
4/12/2020,Tuscarawas,Ohio,39157,27,0,,
4/13/2020,Tuscarawas,Ohio,39157,28,0,,
4/14/2020,Tuscarawas,Ohio,39157,28,0,,
4/15/2020,Tuscarawas,Ohio,39157,28,0,,
4/16/2020,Tuscarawas,Ohio,39157,29,0,,
4/17/2020,Tuscarawas,Ohio,39157,31,0,,
4/18/2020,Tuscarawas,Ohio,39157,31,0,,
4/19/2020,Tuscarawas,Ohio,39157,31,0,,
4/20/2020,Tuscarawas,Ohio,39157,32,0,,
4/21/2020,Tuscarawas,Ohio,39157,34,0,,
4/22/2020,Tuscarawas,Ohio,39157,38,0,,
4/23/2020,Tuscarawas,Ohio,39157,42,0,,
4/24/2020,Tuscarawas,Ohio,39157,42,0,,
4/25/2020,Tuscarawas,Ohio,39157,48,0,,
4/26/2020,Tuscarawas,Ohio,39157,50,0,,
4/27/2020,Tuscarawas,Ohio,39157,57,0,,
4/28/2020,Tuscarawas,Ohio,39157,59,0,,
4/29/2020,Tuscarawas,Ohio,39157,60,0,,
4/30/2020,Tuscarawas,Ohio,39157,74,0,,
5/1/2020,Tuscarawas,Ohio,39157,94,0,,
